iauName,WISE Name,GLong,GLat,Radius,VLSR(km/s),Dist.<br>(kpc),Err Dist.<br>(kpc),Dist. Method,Dist. Author,WISE 12um<br>(Jy),flux,fluxErr,flux_noPS,flux_err_noPS,distance_kpc,distance_err_kpc,radius_wcs,physical_radius_pc,ne,N_Ly,Spectral Type
G342.428-00.051,G342.429-00.046,342.429,-0.045,61.5,-39.9,,,,,0.0,0.0104918193967808,0.000426612182334,0.0104918193967808,0.000426612182334,3.87,1.26,0.535,0.6022689258962984,13.82,46.18,B0.5
G342.435-00.233,G342.432-00.233,342.432,-0.232,99.5,-7.0,,,,,0.0,0.0468542671004376,0.0010735778955571,0.0468542671004376,0.0010735778955571,15.07,0.78,1.006,4.409983273943713,5.73,48.01,O9
G342.438-00.059,G342.438-00.061,342.438,-0.06,43.8,-4.2,0.319734,0.202058,Visible/Kin,,0.0,0.1011789731141997,0.0016866513837611,0.1011789731141997,0.0016866513837611,15.36,0.83,0.716,3.1991157006763147,13.89,48.36,O7.5
G342.902-00.085,G342.903-00.083,342.903,-0.083,50.5,-20.6,,,,,0.0,0.0656050643447744,0.0001499417897181,0.0656050643447744,0.0001499417897181,3.38,2.05,0.613,0.6027023489200786,30.16,46.86,B0
G343.145-00.451,G343.147-00.443,343.147,-0.442,374.8,-33.0,,,,,0.0,3.607072200386671,0.0056338767355869,3.5836764859939567,0.005694324971665,3.53,1.31,10.925,11.218165951567158,2.9,48.63,O6.5
G343.224-00.056,G343.224-00.065,343.224,-0.064,97.5,0.8,,,,,0.0,0.1885644860289473,0.0013934490489015,0.1885644860289473,0.0013934490489015,16.03,0.88,1.638,7.637885244709476,5.36,48.67,O6.5
G343.234-00.076,G343.234-00.078,343.234,-0.077,21.4,-0.9,,,,,0.0,0.0517086876949954,0.0012947768121591,0.0517086876949954,0.0012947768121591,15.8,0.83,0.346,1.5902261653697911,29.14,48.09,O8.5
G343.352-00.079,G343.352-00.081,343.352,-0.08,56.5,-130.2,,,,,0.0,0.01049098749914,0.0003024507547362,0.01049098749914,0.0003024507547362,7.81,1.98,0.35,0.7951421714784379,18.29,46.79,B0
G343.455-00.023,G343.480-00.043,343.48,-0.042,277.4,-27.5,,,,,0.0,10.963499955645458,0.0100145245289857,10.957870124909874,0.0100153054758237,3.19,1.43,6.483,6.015786488255399,11.64,49.03,O6
G343.592-00.148,G343.591-00.149,343.591,-0.149,75.8,-31.6,,,,,0.0,0.5379392971337891,0.0030577216297177,0.5379392971337891,0.0030577216297177,3.5,1.35,2.139,2.177732528543378,12.99,47.8,O9.5
G343.617+00.954,G343.615+00.955,343.615,0.955,88.8,-117.7,,,,,0.0,0.0295794784693188,0.0002132291990968,0.0295794784693188,0.0002132291990968,7.82,2.19,1.052,2.393030325067268,5.91,47.24,B0
G343.803+00.215,G343.803+00.214,343.803,0.214,91.5,-12.3,,,,,0.0,0.1480797803102389,0.0022239884071336,0.1480797803102389,0.0022239884071336,14.61,0.71,1.609,6.838045233073958,5.11,48.48,O7.5
G343.811+00.153,G343.811+00.151,343.811,0.151,78.3,3.5,16.3388,0.243395,OG/Kin,,0.0,0.1471351537453064,0.0011371876579617,0.1471351537453064,0.0011371876579617,16.47,1.0,1.224,5.864091338811723,7.24,48.58,O7
G343.856-00.105,G343.855-00.103,343.855,-0.103,86.1,-17.1,,,,,0.0,0.174391147562916,0.0002243792504185,0.174391147562916,0.0002243792504185,12.32,2.24,0.929,3.329293869536761,13.77,48.4,O7.5
G343.908+00.113,G343.912+00.116,343.912,0.116,91.4,5.3,16.5603,0.285926,OG/Kin,,0.0,0.2795167152290341,0.0007444125514036,0.2795167152290341,0.0007444125514036,16.77,1.07,1.373,6.697755799578212,8.32,48.88,O6
G343.912-00.648,G343.914-00.646,343.914,-0.645,229.4,-27.3,,,,,0.0,1.0874024692394637,0.0009790061080231,1.0871876983849849,0.0009792470567037,3.24,1.46,4.191,3.949920733037597,7.0,48.04,O9
G344.106-00.665,G344.103-00.671,344.103,-0.67,140.2,-24.6,,,,,0.0,0.5638694953404666,0.0004217419394135,0.5544023041218417,0.0005096141008984,3.05,1.54,2.345,2.0805032361282816,12.41,47.7,O9.5
G344.223-00.595,G344.224-00.594,344.224,-0.594,90.9,-24.7,2.31826,0.20165,HIEA/Kin,Urquhart et al. (2012),0.0,1.009837060179786,0.0003694520725899,1.009837060179786,0.0003694520725899,3.09,1.56,0.763,0.6858177587084576,88.65,47.97,O9
G344.366-00.258,G344.366-00.262,344.366,-0.262,256.4,-84.1,,,,,0.0,0.92461655622141,0.0147298996986604,0.9104390373630572,0.0147301408946803,10.01,1.42,5.436,15.828480837757253,2.49,48.95,O6
G344.426+00.042,G344.424+00.044,344.424,0.045,95.5,-63.7,4.72688,0.179471,HIEA/Kin,Urquhart et al. (2012),0.0,1.8146929779809204,0.0009099053459103,1.8146929779809204,0.0009099053459103,5.08,1.43,1.068,1.5781950403607012,56.11,48.65,O6.5
G344.497-00.554,G344.472-00.557,344.472,-0.556,374.9,-20.6,,,HIEA/Kin,Anderson et al. (2017),0.0,0.657060735232814,0.0060490556667053,0.6474522759647561,0.0060493552715642,2.72,1.73,8.337,6.59636099192786,2.12,47.67,O9.5
G344.588-00.036,G344.583-00.035,344.583,-0.035,94.2,-5.2,,,,,0.0,0.120349767300163,0.0027155507863676,0.120349767300163,0.0027155507863676,15.39,0.88,1.662,7.440383972074758,4.28,48.44,O7.5
G344.767-00.530,G344.753-00.548,344.753,-0.547,350.9,-25.5,,,HIEA/Kin,Anderson et al. (2017),0.0,1.0794027823743937,0.007405737853478,1.0780127068158798,0.0074057944837501,3.21,1.51,7.891,7.368223401934405,2.71,48.03,O9
G344.990-00.277,G344.989-00.277,344.989,-0.277,27.2,-28.8,,,,,0.0,0.0052362372452597,2.0687722726773573e-05,0.0052362372452597,2.0687722726773573e-05,3.49,1.43,0.274,0.2781644971274817,27.91,45.79,B0.5
G344.993-00.264,G344.993-00.265,344.993,-0.264,41.1,-28.8,,,,,0.0,0.0124030501754581,9.653894888254e-05,0.0124030501754581,9.653894888254e-05,3.49,1.43,0.407,0.413185950112719,23.89,46.16,B0.5
G345.096+00.133,G345.095+00.136,345.095,0.136,95.0,-4.9,,,,,0.0,0.3149820614895966,0.0017743583362235,0.3140218950742739,0.0017754682603819,15.45,0.91,2.016,9.060344702203476,5.17,48.86,O6
G345.097-00.760,G345.094-00.779,345.094,-0.779,670.5,-18.0,,,,,0.0,6.933784916105099,0.0146343235423346,6.874033689737271,0.0146378065921333,3.28,2.06,16.658,15.893604828739727,2.22,48.85,O6
G345.141+01.298,G345.235+01.408,345.235,1.408,1371.8,-15.0,,,,,0.0,40.07387346307861,0.4382411930119758,40.02128961355624,0.4382414565153223,12.46,2.23,22.106,80.12239400770854,1.79,50.78,O4
G345.207+01.023,G345.202+01.027,345.202,1.028,178.6,-7.3,,,,,0.0,6.487273129373701,0.0049229560479248,6.487273129373701,0.0049229560479248,15.17,0.86,1.185,5.229132426732602,52.55,50.16,O4
G345.285+01.459,G345.284+01.463,345.284,1.463,132.2,-14.3,,,,,0.0,6.780847212774892,0.0349917840373426,6.780847212774892,0.0349917840373426,4.0,1.46,4.291,4.992800523598285,15.19,49.02,O6
G345.322+01.022,G345.324+01.022,345.324,1.023,132.2,-14.3,,,,,0.0,0.4207505825341543,0.0006672998417058,0.4207505825341543,0.0006672998417058,4.0,1.46,1.494,1.738346302087121,18.4,47.81,O9.5
G345.331+01.444,G345.338+01.442,345.338,1.443,132.2,-8.3,,,,,0.0,2.009511708903458,0.0465038874856887,2.009511708903458,0.0465038874856887,15.07,0.84,1.823,7.991450803577921,15.38,49.64,O4
G345.349-00.906,G345.350-00.905,345.35,-0.904,34.6,-22.8,,,,,0.0,0.2716058422173767,0.0100892330125236,0.2716058422173767,0.0100892330125236,3.08,1.62,0.66,0.5913169951276271,57.48,47.39,O9.5
G345.383+01.401,G345.391+01.398,345.391,1.399,144.0,-14.0,,,,,0.0,15.609614940898751,0.0769211272296779,15.534872594647524,0.0771897022441815,4.01,1.44,3.622,4.224920369427679,29.69,49.38,O5
G345.419-00.954,G345.410-00.953,345.41,-0.952,326.6,-24.0,2.38404,0.205868,Visible/Kin,,0.0,26.99549579072799,0.0295486910837121,26.97993735359164,0.0296146510484796,3.2,1.58,3.481,3.2402588902625262,46.36,49.42,O5
G345.434+00.206,G345.432+00.207,345.432,0.208,69.8,-7.2,,,,,0.0,1.3134037824960632,0.0111696357901839,1.3134037824960632,0.0111696357901839,15.19,0.87,1.626,7.1846236637335466,14.71,49.46,O5
G345.487+00.396,G345.486+00.399,345.486,0.4,168.3,-24.5,,,,,0.0,0.800898437932715,0.0022611066580729,0.800898437932715,0.0022611066580729,3.25,1.56,2.932,2.771871136644608,10.25,47.91,O9
G345.489+00.316,G345.486+00.315,345.486,0.316,40.9,-24.8,2.44038,0.185514,HIEA/Kin,Urquhart et al. (2012),0.0,1.1449545147684477,0.0009210606573768,1.1449545147684477,0.0009210606573768,3.26,1.54,0.518,0.4912166387899062,165.0,48.07,O9
G345.492+00.356,G345.491+00.354,345.491,0.355,53.2,-19.5,,,,,0.0,1.0472021801277691,0.000408819800956,1.0472021801277691,0.000408819800956,2.79,1.83,0.955,0.7750563595374882,67.84,47.89,O9
G345.494+00.303,G345.493+00.303,345.493,0.304,57.2,-22.3,13.5731,0.201429,H2CO/Kin,Sewilo et al. (2004),0.0,0.1219472730857202,0.0004498954590166,0.1219472730857202,0.0004498954590166,3.05,1.64,0.525,0.4657843065958839,54.25,47.04,B0
G345.529-00.049,G345.529-00.049,345.529,-0.048,47.3,-0.5,,,,,0.0,0.4629981851217896,0.0018643974160204,0.4629981851217896,0.0018643974160204,16.06,0.93,0.613,2.863727728892444,36.7,49.06,O6
G345.579-00.038,G345.586-00.040,345.586,-0.039,142.4,-6.1,,,,,0.0,4.525830802567382,0.0066601139634785,4.368606076767004,0.0136312837464648,15.33,0.9,2.965,13.221860228347028,11.03,50.01,O4
G345.655+00.011,G345.651+00.015,345.651,0.015,98.2,-10.0,14.7509,0.209117,HIEA/Kin,Urquhart et al. (2012),0.0,2.488317472916262,0.0069982482303978,2.488317472916262,0.0069982482303978,14.89,0.81,1.1,4.764453494291324,36.75,49.72,O4
G345.720+00.149,G345.711+00.159,345.711,0.16,119.4,-77.9,,,,,0.0,0.1552462235772163,0.0021040959231323,0.1552462235772163,0.0021040959231323,10.18,1.44,0.948,2.8072547451094465,13.86,48.19,O8.5
G345.811+00.048,G345.810+00.046,345.81,0.047,74.6,-10.0,,,,,0.0,0.7222008590719822,0.0173117007288091,0.7222008590719822,0.0173117007288091,14.9,0.81,2.337,10.129096065740674,6.39,49.19,O5.5
G345.868-01.100,G345.864-01.103,345.864,-1.103,53.6,-20.7,2.19736,0.212749,Visible/Kin,,0.0,0.0127477427447477,4.6125170910416106e-05,0.0127477427447477,4.6125170910416106e-05,2.96,1.72,0.381,0.3280517780525052,28.84,46.03,B0.5
G345.889-01.104,G345.895-01.108,345.895,-1.108,77.0,-21.5,2.24728,0.305321,Visible/Kin,,0.0,0.0203441485447128,0.0001295576380127,0.0203441485447128,0.0001295576380127,3.05,1.68,0.46,0.4081157733982983,27.08,46.26,B0
G346.100-00.361,G346.095-00.361,346.095,-0.36,63.7,-28.3,,,,,0.0,0.1385756986295519,0.0004445523132786,0.1385756986295519,0.0004445523132786,3.61,1.45,1.273,1.3367842338739,14.12,47.24,B0
G346.109-00.019,G346.107-00.010,346.107,-0.01,148.8,-11.0,,,,,0.0,0.4928549181252702,0.0090365615796601,0.4919640661299762,0.0090367783547576,14.8,0.8,3.174,13.664518944076796,3.35,49.02,O6
G346.155+00.041,G346.153+00.040,346.153,0.041,61.4,-81.2,,,,,0.0,0.0873403762834422,0.0005192759169864,0.0873403762834422,0.0005192759169864,10.08,1.44,1.02,2.9907933968438662,9.37,47.93,O9
G346.215-00.133,G346.206-00.136,346.206,-0.135,364.0,-108.0,,,,,0.0,3.0070680862702592,0.032178003334004,2.9770625270530737,0.0321792550275697,9.39,1.52,8.013,21.88701039924369,2.59,49.41,O5
G346.265+00.318,G346.261+00.313,346.261,0.313,151.0,-3.3,,,HIEA/Kin,Anderson et al. (2017),0.0,0.2520544843608032,0.0036409714411676,0.2510654109805401,0.0036412310215391,15.73,1.0,3.811,17.437867791433348,1.76,48.78,O6.5
G346.271+00.125,G346.269+00.126,346.269,0.126,103.9,-32.2,,,,,0.0,0.1013013596461613,0.0006358306539818,0.1013013596461613,0.0006358306539818,3.89,1.41,1.618,1.8308544833103049,8.13,47.17,B0
G346.522+00.085,G346.521+00.086,346.521,0.087,59.1,5.2,16.9512,0.300657,OG/Kin,,0.0,1.1352672664422765,0.0006103806012809,1.1352672664422765,0.0006103806012809,17.16,1.26,1.141,5.695457784888372,21.87,49.51,O5
G346.532-00.010,G346.529-00.013,346.529,-0.013,79.2,0.6,,,,,0.0,0.1114451719218355,0.0008360831045201,0.1114451719218355,0.0008360831045201,16.32,1.02,1.228,5.829673478292487,6.3,48.45,O7.5
G346.873+00.330,G346.873+00.330,346.873,0.33,79.9,4.1,16.7021,0.316933,OG/Kin,,0.0,0.3203306547818172,0.002251909720912,0.3203306547818172,0.002251909720912,17.0,1.22,1.176,5.815431604974184,11.15,48.95,O6
G347.525+00.171,G347.495+00.171,347.495,0.172,727.9,-96.0,,,,,0.0,22.745620104648555,0.0124877438929737,22.450661857092552,0.0130558419898703,9.65,1.51,22.752,63.86642426005381,1.47,50.31,O4
G347.586+00.224,G347.590+00.217,347.59,0.218,105.5,-96.0,,,,,0.0,4.814977516576393,0.0516110528297084,4.814977516576393,0.0516110528297084,9.65,1.51,3.053,8.56998036506436,13.73,49.63,O4
G347.628+00.154,G347.620+00.146,347.62,0.147,116.1,-96.0,,,,,0.0,4.343261689493763,0.087579077496623,4.310157835157186,0.0876214313687858,9.65,1.51,2.585,7.256272271107556,16.73,49.59,O5
G347.768+00.143,G347.770+00.144,347.77,0.145,122.1,-88.7,,,,,0.0,0.3811085065837037,0.003120845749213,0.3811085065837037,0.003120845749213,9.83,1.49,2.0,5.718856810413788,7.22,48.55,O7
G347.887+00.025,G347.862+00.004,347.862,0.004,89.9,-32.1,,,,,0.0,2.39661434592475,0.00196340344451,2.235370654837771,0.0019989624438992,11.81,1.48,4.145,14.23967711439168,5.53,49.51,O5
G347.919-00.761,G347.921-00.763,347.921,-0.763,69.1,7.8,17.2718,0.867459,OG/Kin,,0.0,0.1770070152936593,9.9728045605609e-05,0.1770070152936593,9.9728045605609e-05,18.06,1.61,0.461,2.4218340484328413,32.8,48.74,O6.5
G347.985-00.453,G348.000-00.496,348.0,-0.496,345.4,-95.5,,,,,0.0,1.471166504271535,0.0031480749518808,1.471166504271535,0.0031480749518808,9.64,1.53,3.573,10.019262599083705,6.0,49.12,O5.5
G348.058+00.248,G348.060+00.247,348.06,0.247,90.7,0.7,,,,,0.0,0.2151014516827939,0.0013952656293643,0.2151014516827939,0.0013952656293643,16.49,1.12,1.71,8.20242891426078,5.3,48.75,O6.5
G348.239-00.992,G348.249-00.971,348.249,-0.97,289.6,-17.9,2.20292,0.208514,Visible/Kin,,0.0,12.011515163967356,0.002360168016982,11.979487776791816,0.0026205608034386,3.08,1.9,4.354,3.9009002981601335,22.54,49.04,O6
G348.253+00.484,G348.261+00.485,348.261,0.485,500.1,-12.0,1.62721,0.320489,,,0.0,7.949980908114524,0.006505555291154,7.947583531329465,0.0065109927301028,12.91,2.37,6.948,26.09226383535743,4.44,50.1,O4
G348.534-00.976,G348.533-00.973,348.533,-0.972,57.6,-12.1,1.62569,0.19976,HIEA/Kin,Urquhart et al. (2012),0.0,0.6247344459144629,0.0023460981584937,0.6247344459144629,0.0023460981584937,12.94,2.35,0.999,3.760325794487673,22.81,49.0,O6
G348.557-00.990,G348.557-00.985,348.557,-0.985,42.5,-10.5,,,,,0.0,0.3373452857035306,0.009194484907901,0.3373452857035306,0.009194484907901,3.96,1.47,1.103,1.2705635953748815,26.13,47.71,O9.5
G348.699-00.715,G348.691-00.826,348.691,-0.825,1328.3,-12.0,3.37838,0.299057,Parallax,BeSSeL Survey unpublished,0.0,9.690789304975649,0.2243767198148454,9.561796140941226,0.2243786229766338,12.95,2.35,25.049,94.35955203257946,0.72,50.19,O4
G348.893-00.178,G348.892-00.179,348.892,-0.179,28.1,11.8,18.8417,0.553105,OG/Kin,,0.0,0.2687287758279174,0.0002761263580363,0.2687287758279174,0.0002761263580363,19.74,2.4,0.407,2.3370460330157803,46.56,49.0,O6
G349.216+00.143,G349.217+00.138,349.217,0.139,91.9,-65.7,,,,,0.0,0.2779266480872235,0.0039336688444515,0.2779266480872235,0.0039336688444515,10.42,1.5,1.018,3.085611228274307,16.47,48.46,O7.5
G349.329+00.020,G349.328+00.020,349.328,0.021,83.6,13.6,20.3217,0.914555,OG/Kin,,0.0,0.3069267347983301,0.0003451381146751,0.3069267347983301,0.0003451381146751,20.64,2.72,1.063,6.382174387317285,11.54,49.1,O5.5
G349.410+00.183,G349.407+00.188,349.407,0.188,50.8,4.9,17.2402,0.335343,OG/Kin,,0.0,0.1955610855295203,0.0007745424567948,0.1955610855295203,0.0007745424567948,17.66,1.55,0.983,5.049750563595374,11.19,48.77,O6.5
G349.571-00.686,G349.578-00.682,349.578,-0.682,80.0,-19.4,,,,,0.0,0.107840862315405,0.0003687764984154,0.107840862315405,0.0003687764984154,3.46,1.81,1.37,1.378866991491528,11.41,47.09,B0
G349.778+00.118,G349.776+00.116,349.776,0.116,101.9,-61.8,,,,,0.0,0.1994875350566985,0.0003904235806596,0.1994875350566985,0.0003904235806596,10.5,1.52,1.053,3.2162024580030537,13.22,48.32,O8
G349.996+00.428,G350.001+00.429,350.001,0.43,39.9,-33.5,,,,,0.0,0.1503789967010008,0.0001139017478498,0.1503789967010008,0.0001139017478498,11.53,1.57,0.842,2.8240157079485124,15.33,48.28,O8
G350.015+00.434,G350.015+00.433,350.015,0.434,39.9,-33.5,,,,,0.0,0.0692398915416883,0.0009915879220618,0.0692398915416883,0.0009915879220618,11.53,1.57,0.383,1.284558213948077,33.95,47.95,O9
G350.104+00.083,G350.105+00.081,350.105,0.081,39.6,-70.4,,,,,0.0,1.7574065863007122,0.0469270715066842,1.7574065863007122,0.0469270715066842,10.22,1.53,0.4,1.1891498800087266,169.87,49.25,O5.5
G350.127+00.070,G350.127+00.069,350.127,0.069,62.4,-70.1,,,,,0.0,0.9675243512188676,0.001525881956708,0.9675243512188676,0.001525881956708,10.23,1.53,1.142,3.398344847647444,26.12,48.99,O6
G350.179+00.015,G350.180+00.014,350.18,0.014,20.2,-66.1,,,,,0.0,0.3116908141847067,0.0011989461083376,0.3116908141847067,0.0011989461083376,10.35,1.53,0.371,1.1169660388335392,79.51,48.51,O7.5
G350.193+00.014,G350.201+00.013,350.201,0.014,98.1,-68.9,,,,,0.0,0.7598884451455357,0.0012822430530874,0.7540891892424028,0.0013487032131647,10.26,1.53,2.038,6.082431823140134,9.7,48.89,O6
G350.325+00.141,G350.323+00.141,350.323,0.142,82.2,-62.9,,,,,0.0,0.2812110373382977,0.0050828358387055,0.2812110373382977,0.0050828358387055,10.43,1.53,1.271,3.8561646425714486,11.87,48.47,O7.5
G350.327+00.088,G350.328+00.090,350.328,0.091,81.0,-66.1,,,,,0.0,0.5539763750218464,0.0005330217576443,0.4841161066261574,0.002864106213808,10.34,1.53,1.806,5.432052941604248,9.89,48.75,O6.5
G350.339+00.163,G350.340+00.164,350.34,0.164,82.2,-62.9,,,,,0.0,0.2428332676392391,0.0043734621300574,0.2428332676392391,0.0043734621300574,10.43,1.53,1.22,3.7014326230819576,11.74,48.4,O7.5
G350.481+00.951,G350.482+00.951,350.482,0.952,96.6,-11.4,,,,,0.0,0.1711631032972035,0.000499031833749,0.1711631032972035,0.000499031833749,13.05,2.33,0.966,3.6670205803214313,12.5,48.45,O7.5
G350.505+00.955,G350.505+00.956,350.505,0.957,96.6,-9.7,,,,,0.0,2.566726029832432,0.0003353791164554,2.566726029832432,0.0003353791164554,3.85,1.69,1.002,1.1221583884808377,84.48,48.56,O7
G350.586-00.076,G350.582-00.074,350.582,-0.074,173.9,-22.0,,,,,0.0,0.1156294895695502,0.0014349344550262,0.1156294895695502,0.0014349344550262,12.19,1.74,2.767,9.81157152207112,2.19,48.22,O8
G350.768-00.076,G350.769-00.079,350.769,-0.078,75.0,-62.8,,,,,0.0,0.1861475933540639,0.0007226190937503,0.1861475933540639,0.0007226190937503,10.4,1.55,0.978,2.95867936877318,14.34,48.29,O8
G350.782-00.026,G350.781-00.027,350.781,-0.027,93.8,11.7,,,,,0.0,0.8396929552822506,0.0001905822601717,0.8396929552822506,0.0001905822601717,20.77,2.91,0.548,3.3108748454657846,51.39,49.54,O5
G350.959-00.510,G350.991-00.532,350.991,-0.532,500.8,-20.5,,,,,0.0,1.633216651034404,0.006541183114784,1.6293452163733784,0.0065434173445831,12.26,1.8,9.371,33.41966693331394,1.32,49.37,O5
G350.979+00.642,G350.995+00.654,350.995,0.654,428.3,-3.4,,,,,0.0,44.22179341533247,0.1247126933817695,41.59451642642007,0.146403615536979,15.92,1.4,10.244,47.43930768671369,5.27,51.03,O4
G351.026+00.154,G351.025+00.156,351.025,0.156,88.2,4.8,,,,,0.0,0.0921829967555686,0.000376915750882,0.0921829967555686,0.000376915750882,18.07,1.83,1.105,5.8082612173660095,6.37,48.46,O7.5
G351.147+00.474,G351.130+00.449,351.13,0.45,549.6,-7.7,,,,,0.0,18.50676082642824,0.1325316902132128,18.31291678310069,0.1329384647476457,15.14,1.31,8.625,37.98487382735801,4.53,50.61,O4
G351.176+00.700,G351.170+00.704,351.17,0.704,171.5,-0.9,,,,,0.0,16.429004217399346,0.019650571015484,16.340071247668583,0.024125381045275,1.81,3.75,3.326,1.751162824521853,51.51,48.71,O6.5
G351.371+00.648,G351.367+00.640,351.367,0.641,107.6,-3.5,1.34409,0.135022,Parallax,Wu et al. 2014,0.0,24.28732019466557,0.1969083354664283,24.00762930378213,0.1974064878245838,15.9,1.45,2.705,12.510944658570288,28.8,50.77,O4
G351.475-00.462,G351.472-00.458,351.472,-0.457,128.5,-21.7,,,,,0.0,3.074905416668298,0.0005071381421693,3.074905416668298,0.0005071381421693,12.08,1.77,2.363,8.30340775216348,14.4,49.63,O4
G351.559+00.213,G351.557+00.211,351.557,0.211,174.2,-42.6,,,,,0.0,6.3286676984706975,0.0088766759673457,6.3286676984706975,0.0088766759673457,10.99,1.59,3.052,9.756811868227766,14.75,49.87,O4
G351.589-00.351,G351.584-00.350,351.584,-0.35,80.0,-92.6,,,,,0.0,0.6096115038069655,0.0001063292262197,0.6096115038069655,0.0001063292262197,8.47,0.21,0.681,1.6778619736746418,49.46,48.62,O7
G351.613+00.152,G351.620+00.143,351.62,0.143,207.9,-44.8,,,,,0.0,7.284724784514281,0.0210354741880718,7.235154967560319,0.0211847141312861,10.91,1.59,3.226,10.237992873245584,14.62,49.92,O4
G351.645-01.254,G351.646-01.252,351.646,-1.251,132.2,-14.7,,,,,0.0,7.838991101505263,0.0074392309088838,7.838991101505263,0.0074392309088838,3.34,2.09,1.788,1.7371594793105956,66.38,48.92,O6
G351.666+00.512,G351.651+00.510,351.651,0.51,234.7,-2.9,,,,,0.0,2.114860174907576,0.019293852898631,2.1147050946948416,0.0192938594197795,16.03,1.52,4.311,20.101906770416697,4.21,49.72,O4
G351.688-01.178,G351.688-01.169,351.688,-1.168,216.5,-10.0,,,,,0.0,11.15203834004548,0.0747575488770995,11.15203834004548,0.0747575488770995,13.19,2.48,4.357,16.716989309868374,10.48,50.27,O4
G351.692+00.672,G351.693+00.671,351.693,0.672,175.1,3.1,,,,,0.0,1.015611078141652,0.0037938547829079,0.9952618101566436,0.0038069838900782,17.66,1.72,2.979,15.303364118973166,4.84,49.48,O5
G351.776-00.537,G351.776-00.540,351.776,-0.54,91.9,-2.3,,,,,0.0,0.1994272306744954,0.0001435724737178,0.1994272306744954,0.0001435724737178,16.18,1.58,0.434,2.0426499890917023,40.28,48.7,O6.5
G352.229-00.155,G352.234-00.152,352.234,-0.151,79.5,-88.6,,,,,0.0,0.0473110431485575,0.0008681240595379,0.0473110431485575,0.0008681240595379,8.49,1.96,0.975,2.4078976074467318,8.03,47.51,O9.5
G352.314-00.443,G352.313-00.442,352.313,-0.442,79.1,-11.3,,,,,0.0,0.2526829941125554,0.0001246501614861,0.2526829941125554,0.0001246501614861,2.97,2.36,0.594,0.5131786779143335,66.26,47.33,B0
G352.395-00.065,G352.393-00.066,352.393,-0.065,102.6,-87.0,,,,,0.0,0.6889113581361281,0.0008048970326236,0.6889113581361281,0.0008048970326236,8.41,1.97,1.176,2.876928223401934,23.25,48.67,O6.5
G352.598-00.197,G352.597-00.188,352.597,-0.188,118.4,-81.4,,,,,0.0,2.7497150240594848,0.0008128211156298,2.719292631523787,0.0062972227892556,9.62,1.83,3.385,9.472387462729984,8.9,49.39,O5
G352.610+00.177,G352.611+00.176,352.612,0.176,67.7,-50.4,,,,,0.0,0.3037958542591541,0.0020295706621834,0.3037958542591541,0.0020295706621834,10.62,1.61,1.054,3.2560482873972805,16.19,48.52,O7
